profile_id,condition,profile_source,evidence_label,keep_ratio,degrade_ratio,prune_ratio,adc4_scale,adc8_scale,dac_modulator_scale,laser_wallplug_scale,control_overhead_fraction,crosstalk_case,crosstalk_laser_multiplier,adc_only_energy_ratio_vs_8bit,adc_only_reduction,conversion_peripheral_energy_ratio_vs_baseline,conversion_peripheral_reduction,baseline_adc_energy_norm,suds_adc_energy_norm,baseline_non_adc_energy_norm,suds_control_energy_norm,baseline_total_energy_norm,suds_total_energy_norm
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.05,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6830101256881675,0.31698987431183245,0.5,0.03759275836709105,0.823,0.043029637918354555,1.323,0.9036223962854456
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.05,stress,1.15,0.0751855167341821,0.9248144832658179,0.6927317117626531,0.30726828823734686,0.5,0.03759275836709105,0.859,0.04482963791835456,1.359,0.9414223962854457
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.1,baseline,1.0,0.0751855167341821,0.9248144832658179,0.7102314438343297,0.2897685561656703,0.5,0.03759275836709105,0.8049999999999999,0.08425927583670911,1.305,0.9268520342038001
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.1,moderate,1.05,0.0751855167341821,0.9248144832658179,0.715534417387604,0.28446558261239596,0.5,0.03759275836709105,0.823,0.08605927583670911,1.323,0.9466520342038002
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.1,stress,1.15,0.0751855167341821,0.9248144832658179,0.7257189361323033,0.2742810638676967,0.5,0.03759275836709105,0.859,0.08965927583670912,1.359,0.9862520342038001
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.0,baseline,1.0,0.0751855167341821,0.9248144832658179,0.65999467526992,0.34000532473008005,0.5,0.03759275836709105,0.86,0.0,1.3599999999999999,0.8975927583670911
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.0,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6611159826801694,0.33888401731983064,0.5,0.03759275836709105,0.8645,0.0,1.3645,0.9020927583670911
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.0,stress,1.15,0.0751855167341821,0.9248144832658179,0.6633365550543073,0.33666344494569267,0.5,0.03759275836709105,0.8735,0.0,1.3735,0.9110927583670911
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.01,baseline,1.0,0.0751855167341821,0.9248144832658179,0.6665946220226192,0.3334053779773808,0.5,0.03759275836709105,0.86,0.00897592758367091,1.3599999999999999,0.906568685950762
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,1.0,0.5,0.01,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6677271425069711,0.33227285749302893,0.5,0.03759275836709105,0.8645,0.009020927583670912,1.3645,0.911113685950762
